 TS, Iref, Isig, ATN, BC, RH, T, FR, Vbat
$2022-03-10 16:00:59,6052970,6579193,5.6059904,7.7296,1.13069,28.75449,151,7.08
$2022-03-10 16:01:01,6052806,6578741,5.6101847,7.8845,1.0956,28.72511,151,7.08
$2022-03-10 16:01:03,6052659,6578278,5.6148376,8.7169,1.149,28.75449,150.7,7.08
$2022-03-10 16:01:05,6052506,6577832,5.6191282,8.084,1.08492,28.75449,150.7,7.08
$2022-03-10 16:01:07,6052349,6577367,5.6236258,8.45,1.08492,28.75449,151,7.08
$2022-03-10 16:01:09,6052210,6576923,5.6281357,8.4341,1.11391,28.76784,151,7.08
$2022-03-10 16:01:11,6052069,6576465,5.6328278,8.8338,1.06661,28.75449,150.7,7.08
$2022-03-10 16:01:13,6051952,6576010,5.6378355,9.4056,1.11391,28.78119,150.7,7.08
$2022-03-10 16:01:15,6051791,6575505,5.6428957,9.4406,1.11391,28.75449,151,7.08
$2022-03-10 16:01:17,6051646,6575046,5.6475277,8.6764,1.11391,28.76784,151,7.08
$2022-03-10 16:01:19,6051495,6574567,5.6523476,9.0936,1.08492,28.78119,150.7,7.08
$2022-03-10 16:01:21,6051357,6574102,5.6571732,9.1025,1.08492,28.78119,150.7,7.08
$2022-03-10 16:01:23,6051198,6573637,5.6616821,8.4842,1.16426,28.78119,151,7.08
$2022-03-10 16:02:02,6049168,6568493,5.6419115,48.8096,2.17899,28.71176,165.5,7.04
$2022-03-10 16:02:04,6049419,6568520,5.6610804,35.8569,1.88754,28.68239,151.3,7.04
$2022-03-10 16:02:06,6049781,6568515,5.6765852,29.0007,1.67697,28.71176,150.7,7.04
$2022-03-10 16:02:08,6050138,6568612,5.6873207,19.3654,1.54879,28.68239,151,7.04
$2022-03-10 16:02:10,6050529,6568747,5.6962576,6.3109,1.43435,28.66904,150.7,7.05
$2022-03-10 16:02:15,6051513,6569052,5.7112646,28.3369,1.22683,28.65568,150.7,7.08
$2022-03-10 16:02:17,6051875,6569203,5.7175493,11.826,1.25582,28.63966,151,7.08
$2022-03-10 16:02:19,6052264,6569406,5.7229805,10.2084,1.19173,28.61296,151,7.07
$2022-03-10 16:02:21,6052645,6569609,5.7278862,9.2362,1.24208,28.62631,151,7.07
$2022-03-10 16:02:23,6053026,6569752,5.7334461,10.4564,1.19173,28.65568,151,7.08
$2022-03-10 16:02:25,6053371,6569914,5.7379379,8.4571,1.17647,28.65568,151,7.07
$2022-03-10 16:02:27,6053700,6570059,5.7421913,8.0199,1.19173,28.62631,150.7,7.08
$2022-03-10 16:02:29,6054043,6570193,5.7467289,8.5843,1.17342,28.62631,150.7,7.07
$2022-03-10 16:02:31,6054370,6570346,5.7505999,7.2705,1.16274,28.63966,151,7.08
$2022-03-10 16:02:33,6054660,6570444,5.7545881,7.4832,1.06355,28.62631,150.7,7.08
$2022-03-10 16:02:35,6054951,6570484,5.759408,9.0195,1.11238,28.62631,150.7,7.08
$2022-03-10 16:02:37,6055205,6570517,5.7636604,8.0229,1.14443,28.61296,150.7,7.08
$2022-03-10 16:02:39,6055453,6570556,5.7676153,7.2866,1.15969,28.61296,151,7.08
$2022-03-10 16:02:41,6055651,6570542,5.7715502,7.4218,1.09407,28.63966,151,7.07
$2022-03-10 16:02:43,6055877,6570521,5.7760286,8.3995,1.12764,28.62631,150.7,7.08
$2022-03-10 16:02:45,6056122,6570515,5.7805519,8.4681,1.11238,28.62631,151,7.08
$2022-03-10 16:02:47,6056201,6570393,5.7840204,6.4927,1.14443,28.61296,151,7.08
$2022-03-10 16:02:49,6056323,6570298,5.7878132,7.099,1.17647,28.63966,151,7.08
$2022-03-10 16:02:51,6056436,6570187,5.7916765,7.2311,1.12764,28.62631,150.7,7.08
$2022-03-10 16:02:53,6056537,6570045,5.7957726,7.7231,1.14443,28.63966,151,7.08
$2022-03-10 16:02:55,6056597,6569857,5.7999067,7.7457,1.06355,28.65568,151,7.08
$2022-03-10 16:02:57,6056661,6569661,5.8041897,7.9985,1.11238,28.65568,151,7.08
$2022-03-10 16:02:59,6056704,6569495,5.8076515,6.5112,1.14443,28.63966,151,7.08
$2022-03-10 16:03:01,6056712,6569265,5.8179216,19.3033,1.09407,28.63966,151,7.08
$2022-03-10 16:03:03,6056742,6569041,5.8217897,7.3179,1.16274,28.65568,150.7,7.07
$2022-03-10 16:03:05,6056725,6568781,5.8254328,6.8831,1.0956,28.65568,150.7,7.08
$2022-03-10 16:03:07,6056715,6568541,5.8289137,6.4305,1.06355,28.65568,150.7,7.08
$2022-03-10 16:03:09,6056702,6568242,5.8332272,8.0868,1.06355,28.65568,150.7,7.08
$2022-03-10 16:03:11,6056667,6567935,5.8373213,7.7183,1.08186,28.66904,151,7.08
$2022-03-10 16:03:13,6056628,6567627,5.8413506,7.6129,1.06355,28.66904,150.7,7.08
$2022-03-10 16:03:15,6056581,6567274,5.8459668,8.7231,1.0956,28.65568,150.7,7.08
$2022-03-10 16:03:17,6056540,6566956,5.8501253,7.8546,1.14443,28.65568,150.7,7.08
$2022-03-10 16:03:19,6056461,6566619,5.8539791,7.278,1.06355,28.66904,150.7,7.08
$2022-03-10 16:03:21,6056386,6566263,5.8581891,7.9521,1.06661,28.69574,150.7,7.08
$2022-03-10 16:03:26,6056192,6565398,5.8681951,8.3004,1.04829,28.69574,150.7,7.08
$2022-03-10 16:03:28,6056089,6564979,5.8728881,8.8698,1.0132,28.65568,150.7,7.08
$2022-03-10 16:03:30,6055972,6564640,5.8761611,6.1829,1.0956,28.71176,150.7,7.08
$2022-03-10 16:03:32,6055885,6564245,5.8807569,8.6773,1.08186,28.66904,150.7,7.08
$2022-03-10 16:03:34,6055778,6563854,5.8849649,7.9458,1.13069,28.68239,150.7,7.08
$2022-03-10 16:03:36,6055661,6563453,5.8891664,7.9264,1.08186,28.69574,150.7,7.08
$2022-03-10 16:03:38,6055537,6563047,5.8933492,7.902,1.13069,28.68239,150.7,7.08
$2022-03-10 16:03:40,6055428,6562628,5.8979435,8.6669,1.04829,28.68239,150.7,7.08
$2022-03-10 16:03:42,6055318,6562232,5.9022284,8.0583,1.04982,28.72511,151,7.08
$2022-03-10 16:03:44,6055186,6561812,5.9064875,8.0482,1.08186,28.69574,151,7.08
$2022-03-10 16:03:46,6055052,6561411,5.9104042,7.398,1.13069,28.68239,150.7,7.08
$2022-03-10 16:03:48,6054920,6560975,5.9149275,8.3435,1.08186,28.72511,151,7.08
$2022-03-10 16:03:50,6054784,6560509,5.9198246,9.2509,1.06661,28.69574,151,7.08
$2022-03-10 16:03:52,6054637,6560086,5.9238634,7.6369,1.13069,28.68239,150.7,7.08
$2022-03-10 16:03:54,6054515,6559636,5.9287405,9.1561,1.06661,28.71176,150.7,7.08
$2022-03-10 16:03:56,6054368,6559214,5.9327798,7.5843,1.04982,28.71176,150.7,7.08
$2022-03-10 16:03:58,6054232,6558784,5.9371338,8.2292,1.08492,28.73847,150.7,7.08
$2022-03-10 16:04:00,6054090,6558288,5.942378,9.8269,1.03151,28.71176,150.7,7.08
$2022-03-10 16:04:02,6053936,6557746,5.9481325,10.8765,1.11391,28.72511,150.7,7.08
$2022-03-10 16:04:04,6053825,6557237,5.954124,11.2944,1.03151,28.72511,151,7.08
$2022-03-10 16:04:06,6053692,6556755,5.9593225,9.796,1.09865,28.75449,150.7,7.08
$2022-03-10 16:04:08,6053546,6556196,5.9654622,11.6356,1.06661,28.71176,150.7,7.08
$2022-03-10 16:04:10,6053411,6555706,5.9707179,9.8619,1.06661,28.72511,150.7,7.08
$2022-03-10 16:04:12,6053238,6555202,5.9755936,9.1523,1.06661,28.72511,150.7,7.08
$2022-03-10 16:04:14,6053114,6554751,5.9804621,9.1956,1.08492,28.73847,150.7,7.08
$2022-03-10 16:04:16,6052962,6554304,5.9848337,8.2763,1.04982,28.75449,150.7,7.08
$2022-03-10 16:04:18,6052805,6553837,5.9893923,8.6102,1.06661,28.72511,150.7,7.08
$2022-03-10 16:04:20,6052650,6553435,5.99299,6.8023,1.06813,28.76784,150.7,7.08
$2022-03-10 16:04:22,6052510,6552990,5.9975157,8.5569,1.09865,28.75449,150.7,7.08
$2022-03-10 16:04:24,6052351,6552527,6.001977,8.4351,1.06661,28.75449,150.7,7.08
$2022-03-10 16:04:28,6052011,6551610,6.010396,7.0284,1.08492,28.73847,150.7,7.08
$2022-03-10 16:04:30,6051889,6551198,6.0147142,8.17,1.06813,28.78119,150.7,7.08
$2022-03-10 16:04:32,6051718,6550773,6.0184016,6.97,1.11391,28.75449,150.7,7.08
$2022-03-10 16:04:34,6051589,6550347,6.0228238,8.3537,1.04982,28.75449,150.7,7.08
$2022-03-10 16:04:36,6051442,6549917,6.0269995,7.8971,1.01778,28.76784,150.7,7.08
$2022-03-10 16:04:38,6051281,6549485,6.0309701,7.5026,1.11391,28.73847,150.7,7.08
$2022-03-10 16:04:40,6051109,6549060,6.0346627,6.9171,1.04982,28.76784,150.7,7.08
$2022-03-10 16:04:42,6050963,6548640,6.0386844,7.5756,1.09865,28.79454,150.7,7.08
$2022-03-10 16:04:44,6050818,6548220,6.0427251,7.625,1.06813,28.76784,150.7,7.08
$2022-03-10 16:04:46,6050667,6547791,6.0468292,7.7195,1.06813,28.78119,150.7,7.08
$2022-03-10 16:04:48,6050526,6547353,6.0512433,8.3034,1.06813,28.78119,150.7,7.08
$2022-03-10 16:04:50,6050395,6546914,6.0558314,8.3856,1.03609,28.81056,151,7.08
$2022-03-10 16:04:52,6050220,6546444,6.0601482,8.1698,1.06813,28.79454,150.7,7.08
$2022-03-10 16:04:54,6050069,6546001,6.0644708,8.1774,1.04982,28.78119,150.7,7.08
$2022-03-10 16:04:56,6049898,6545549,6.0686073,7.7667,1.05287,28.81056,150.7,7.08
$2022-03-10 16:04:58,6049753,6545118,6.0728335,7.9759,1.03456,28.79454,151,7.08
$2022-03-10 16:05:00,6049625,6544730,6.0766859,7.2498,1.06813,28.81056,150.7,7.08
$2022-03-10 16:05:02,6049494,6544313,6.0809307,7.9659,1.09865,28.79454,150.7,7.08
$2022-03-10 16:05:04,6049365,6543864,6.0857105,9.0383,1.03609,28.82391,150.7,7.08
$2022-03-10 16:05:06,6049202,6543425,6.0897813,7.693,1.06813,28.83727,151,7.08
$2022-03-10 16:05:08,6049055,6542985,6.0941033,8.1689,1.05287,28.81056,150.7,7.08
$2022-03-10 16:05:10,6048900,6542535,6.0984702,8.2485,1.03609,28.81056,151,7.08
$2022-03-10 16:05:12,6048739,6542119,6.102212,7.0528,1.06813,28.81056,150.7,7.08
$2022-03-10 16:05:14,6048623,6541683,6.1069908,9.0598,1.06813,28.82391,150.7,7.08
$2022-03-10 16:05:16,6048459,6541245,6.1110153,7.5936,1.01778,28.81056,150.7,7.08
$2022-03-10 16:05:18,6048327,6540835,6.1151237,7.4682,1.06813,28.81056,150.7,7.08
$2022-03-10 16:05:20,6048160,6540346,6.1198759,8.9035,1.05287,28.81056,150.7,7.08
$2022-03-10 16:05:22,6048024,6539843,6.1253748,10.2801,1.10018,28.82391,151,7.08
$2022-03-10 16:05:24,6047876,6539325,6.130867,10.3886,1.09865,28.81056,150.7,7.08
$2022-03-10 16:05:26,6047729,6538769,6.1369705,11.5353,1.0071,28.85062,150.7,7.08
$2022-03-10 16:05:31,6047418,6537500,6.151268,11.8274,1.05287,28.82391,150.7,7.08
$2022-03-10 16:05:33,6047263,6536933,6.1574154,11.6498,1.05287,28.83727,150.7,7.08
$2022-03-10 16:05:35,6047118,6536345,6.1640577,12.5638,1.08644,28.83727,150.7,7.08
$2022-03-10 16:05:37,6046976,6535781,6.1703653,11.9127,1.05287,28.82391,151,7.08
$2022-03-10 16:05:39,6046836,6535296,6.1755137,9.7142,1.06813,28.83727,151,7.08
$2022-03-10 16:05:41,6046706,6534860,6.1801085,8.6764,1.07118,28.86931,151,7.08
$2022-03-10 16:05:43,6046553,6534414,6.1844268,8.1605,1.0071,28.83727,151,7.08
$2022-03-10 16:05:45,6046389,6533960,6.1886997,8.0683,1.0544,28.86931,151,7.08
$2022-03-10 16:05:47,6046255,6533563,6.1925983,7.3791,1.03609,28.83727,150.7,7.08
$2022-03-10 16:05:49,6046117,6533113,6.1972508,8.7956,1.10018,28.85062,150.7,7.08
$2022-03-10 16:05:51,6045969,6532722,6.2008219,6.7612,1.03609,28.86931,150.7,7.08
$2022-03-10 16:05:53,6045832,6532336,6.2045016,6.9143,1.0071,28.86931,150.7,7.08
$2022-03-10 16:05:55,6045688,6531918,6.2085419,7.6196,1.08644,28.86931,150.7,7.08
$2022-03-10 16:05:57,6045551,6531531,6.2122412,6.9993,1.07118,28.88266,150.7,7.08
$2022-03-10 16:05:59,6045418,6531124,6.2163072,7.6421,1.0544,28.88266,150.7,7.08
$2022-03-10 16:06:01,6045272,6530725,6.2200441,7.0709,1.08644,28.85062,150.7,7.08
$2022-03-10 16:06:03,6045151,6530325,6.224174,7.8258,1.08644,28.85062,150.7,7.08
$2022-03-10 16:06:05,6045007,6529886,6.2285671,8.2654,1.03609,28.88266,150.7,7.08
$2022-03-10 16:06:07,6044859,6529508,6.2319307,6.368,1.07118,28.88266,150.7,7.08
$2022-03-10 16:06:09,6044735,6529154,6.2353268,6.4196,1.0544,28.88266,150.7,7.08
$2022-03-10 16:06:11,6044604,6528783,6.2388964,6.7674,1.08949,28.90936,150.7,7.08
$2022-03-10 16:06:13,6044462,6528369,6.2429352,7.6164,1.07118,28.90936,150.7,7.08
$2022-03-10 16:06:15,6044335,6527990,6.2466784,7.0313,1.0544,28.89601,150.7,7.08
$2022-03-10 16:06:17,6044196,6527595,6.2504725,7.1746,1.03609,28.88266,150.7,7.08
$2022-03-10 16:06:19,6044072,6527211,6.2543244,7.2767,1.0544,28.88266,150.7,7.08
$2022-03-10 16:06:21,6043939,6526815,6.2582083,7.3354,1.03914,28.89601,150.7,7.08
$2022-03-10 16:06:23,6043800,6526412,6.2621632,7.4252,1.07118,28.89601,150.7,7.08
$2022-03-10 16:06:25,6043680,6525992,6.2666378,8.4733,1.0544,28.89601,150.7,7.08
$2022-03-10 16:06:27,6043501,6525549,6.2705154,7.3458,1.0544,28.90936,150.7,7.08
$2022-03-10 16:06:29,6043377,6525162,6.2744303,7.4209,1.07118,28.90936,150.7,7.08
$2022-03-10 16:06:34,6043089,6524237,6.283875,7.8764,1.02083,28.90936,150.7,7.08
$2022-03-10 16:06:36,6042958,6523813,6.2882333,8.2253,1.07118,28.89601,150.7,7.08
$2022-03-10 16:06:38,6042821,6523411,6.2921481,7.4145,1.03914,28.89601,150.7,7.08
$2022-03-10 16:06:40,6042693,6523004,6.2963195,7.9072,1.03914,28.90936,150.7,7.08
$2022-03-10 16:06:42,6042564,6522625,6.3000216,7.0055,1.03914,28.90936,150.7,7.08
$2022-03-10 16:06:44,6042425,6522254,6.3034348,6.4688,1.03914,28.92539,150.7,7.08
$2022-03-10 16:06:46,6042311,6521892,6.307137,7.0153,1.0544,28.90936,150.7,7.08
$2022-03-10 16:06:48,6042166,6521452,6.3115077,8.2796,1.0544,28.89601,150.7,7.08
$2022-03-10 16:06:50,6042049,6521045,6.3158708,8.2484,1.03914,28.92539,150.7,7.08
$2022-03-10 16:06:52,6041899,6520550,6.3210125,9.7583,1.03914,28.93874,150.7,7.08
$2022-03-10 16:06:54,6041760,6520042,6.3265319,10.4752,1.03914,28.93874,150.3,7.08
$2022-03-10 16:06:56,6041663,6519497,6.3333044,12.8516,1.02235,28.93874,150.7,7.08
$2022-03-10 16:06:58,6041513,6518937,6.3394666,11.6616,1.07271,28.95209,150.7,7.08
$2022-03-10 16:07:00,6041296,6518368,6.3446321,9.7418,1.00862,28.93874,150.3,7.08
$2022-03-10 16:07:02,6039530,6515347,6.361784,32.669,1.05745,28.95209,149.6,7.08
$2022-03-10 16:07:04,6035974,6512040,6.3536839,-15.5038,1.78225,28.93874,149.6,7.08
$2022-03-10 16:07:06,6034894,6511187,6.3489752,-8.9303,5.7557,28.95209,149.6,7.08
$2022-03-10 16:07:08,6034316,6510649,6.3476772,-2.4762,9.01808,28.95209,149.6,7.08
$2022-03-10 16:07:10,6033918,6510263,6.3470545,-1.1809,10.98802,28.95209,149.6,7.08
$2022-03-10 16:07:12,6033600,6509972,6.3462763,-1.4849,12.32471,28.95209,149.6,7.08
$2022-03-10 16:07:14,6033321,6509684,6.3460903,-0.3521,13.18837,28.95209,149.6,7.08
$2022-03-10 16:07:16,6033083,6509445,6.3458591,-0.4424,13.71176,28.96544,149.3,7.08
$2022-03-10 16:07:18,6032863,6509228,6.345583,-0.5268,14.09628,28.98146,149.6,7.08
$2022-03-10 16:07:20,6032668,6508994,6.3459873,0.7731,14.3801,28.96544,149.3,7.08
$2022-03-10 16:07:22,6032465,6508768,6.3461351,0.2818,14.55711,28.98146,149.3,7.08
$2022-03-10 16:07:24,6032269,6508534,6.3465142,0.725,14.69902,28.96544,149.3,7.08
$2022-03-10 16:07:26,6032046,6508302,6.3464308,-0.1582,14.93706,28.98146,149.3,7.07
$2022-03-10 16:07:28,6031889,6508153,6.3461804,-0.4785,15.00115,28.98146,149.3,7.08
$2022-03-10 16:07:30,6031711,6507939,6.3465333,0.6737,15.15831,28.98146,149.3,7.08
$2022-03-10 16:07:32,6031556,6507767,6.3466492,0.2211,15.22545,28.98146,149.6,7.08
$2022-03-10 16:08:10,6030596,6505282,6.3034282,46.1476,13.05714,28.93874,164.5,7.04
$2022-03-10 16:08:12,6030622,6505724,6.3128247,17.6536,14.20462,28.92539,151.3,7.04
$2022-03-10 16:08:14,6030854,6506051,6.3211918,15.6917,14.86992,28.89601,151.3,7.04
$2022-03-10 16:08:16,6031095,6506361,6.3268399,10.2197,15.28496,28.89601,151,7.04
$2022-03-10 16:08:18,6031381,6506697,6.3309789,2.9287,15.53826,28.86931,150.7,7.05
$2022-03-10 16:08:23,6032236,6507732,6.3327394,3.3227,16.06317,28.88266,150.7,7.07
$2022-03-10 16:08:25,6032559,6508110,6.3349562,4.1922,16.1593,28.85062,151,7.07
$2022-03-10 16:08:27,6032938,6508532,6.3368959,3.6717,16.19135,28.85062,151,7.07
$2022-03-10 16:08:29,6033314,6508958,6.3383098,2.6741,16.22034,28.83727,151,7.07
$2022-03-10 16:08:31,6033681,6509356,6.3397236,2.6709,16.17304,28.82391,151,7.07
$2022-03-10 16:08:33,6034019,6509771,6.340167,0.8387,16.20203,28.82391,151,7.07
$2022-03-10 16:08:35,6034331,6510153,6.3404942,0.6215,16.15625,28.82391,150.3,7.07
$2022-03-10 16:08:37,6034659,6510492,6.3416185,2.1301,16.25238,28.82391,150.7,7.07
$2022-03-10 16:08:39,6034945,6510860,6.3415027,-0.2194,16.21881,28.81056,150.7,7.07
$2022-03-10 16:08:41,6035219,6511155,6.3422351,1.3823,16.20508,28.85062,150.7,7.07
$2022-03-10 16:08:43,6035503,6511453,6.3430066,1.4514,16.23713,28.83727,150.7,7.07
$2022-03-10 16:08:45,6035738,6511708,6.3435397,1.0101,16.23713,28.81056,150.7,7.07
$2022-03-10 16:08:47,6035980,6511953,6.3442917,1.4113,16.30121,28.85062,150.7,7.07
$2022-03-10 16:08:49,6036151,6512136,6.3447862,0.9339,16.36225,28.82391,150.7,7.07
$2022-03-10 16:08:51,6036316,6512300,6.3454161,1.1936,16.4126,28.83727,150.7,7.07
$2022-03-10 16:08:53,6036494,6512496,6.3457246,0.5845,16.50721,28.82391,150.7,7.07
$2022-03-10 16:08:55,6036640,6512647,6.3461542,0.8064,16.50721,28.79454,150.7,7.07
$2022-03-10 16:08:57,6036740,6512759,6.3464055,0.4747,16.49043,28.82391,150.7,7.07
$2022-03-10 16:08:59,6036831,6512882,6.3463278,-0.1475,16.52247,28.85062,150.7,7.07
$2022-03-10 16:09:01,6036923,6512976,6.3467073,0.7184,16.5713,28.83727,150.7,7.07
$2022-03-10 16:09:03,6036971,6513051,6.3466043,-0.1951,16.65065,28.83727,150.7,7.07
$2022-03-10 16:09:05,6037077,6513160,6.3469319,0.6215,16.76051,28.83727,150.7,7.07
$2022-03-10 16:09:07,6037128,6513237,6.3468227,-0.2069,16.63539,28.85062,150.7,7.07
$2022-03-10 16:09:09,6037167,6513262,6.3538699,13.2739,16.52247,28.86931,150.7,7.07
$2022-03-10 16:09:11,6037167,6513277,6.3535938,-0.5195,16.44312,28.85062,150.7,7.07
$2022-03-10 16:09:13,6037168,6513243,6.3540826,0.9261,16.44312,28.86931,150.7,7.07
$2022-03-10 16:09:15,6037125,6513187,6.3541913,0.1994,16.42939,28.83727,150.7,7.07
$2022-03-10 16:09:17,6037053,6513124,6.353941,-0.4747,16.4126,28.83727,151,7.07
$2022-03-10 16:09:19,6037023,6513091,6.3539214,-0.0371,16.58656,28.83727,150.7,7.07
$2022-03-10 16:09:21,6037000,6513044,6.3542686,0.6528,16.63539,28.86931,150.7,7.07
$2022-03-10 16:09:23,6036923,6512947,6.354455,0.3517,16.66896,28.86931,150.7,7.07
$2022-03-10 16:09:25,6036844,6512870,6.3543396,-0.2187,16.69642,28.85062,150.7,7.07
$2022-03-10 16:09:27,6036789,6512806,6.354423,0.1582,16.73152,28.86931,150.7,7.08
$2022-03-10 16:09:29,6036726,6512694,6.3550844,1.2409,16.65065,28.85062,151,7.08
$2022-03-10 16:09:34,6036480,6512430,6.355104,0.0163,16.6537,28.88266,150.7,7.07
$2022-03-10 16:09:36,6036407,6512356,6.3550587,-0.0858,16.73152,28.88266,151,7.07
$2022-03-10 16:09:38,6036317,6512235,6.3554573,0.7555,16.71473,28.88266,150.7,7.07
$2022-03-10 16:09:40,6036188,6512120,6.3551097,-0.658,16.71473,28.89601,151,7.07
$2022-03-10 16:09:42,6036075,6511991,6.3552766,0.3158,16.68269,28.88266,150.7,7.07
$2022-03-10 16:09:44,6035968,6511866,6.3554444,0.3182,16.66896,28.88266,150.7,7.07
$2022-03-10 16:09:46,6035845,6511738,6.3553796,-0.1227,16.66896,28.88266,150.7,7.07
$2022-03-10 16:09:48,6035725,6511603,6.3554959,0.2206,16.73152,28.88266,150.7,7.07
$2022-03-10 16:09:50,6035602,6511451,6.3558168,0.6043,16.69948,28.88266,151,7.07
$2022-03-10 16:09:52,6035483,6511316,6.3559518,0.2533,16.76356,28.89601,151,7.07
$2022-03-10 16:09:54,6035318,6511152,6.3557653,-0.3535,16.71473,28.89601,150.7,7.08
$2022-03-10 16:09:56,6035184,6511000,6.3559256,0.2899,16.76356,28.90936,150.7,7.07
$2022-03-10 16:09:58,6035022,6510836,6.3558102,-0.2178,16.74983,28.89601,150.7,7.07
$2022-03-10 16:10:00,6034871,6510658,6.3560548,0.4627,16.81392,28.90936,151,7.07
$2022-03-10 16:10:02,6034692,6510443,6.3564463,0.7421,16.91005,28.92539,150.7,7.07
$2022-03-10 16:10:04,6034596,6510343,6.3564591,0.0243,16.95583,28.92539,151,7.07
